source_tree,source_tree_label,target_tree,target_token,probability,blank_system_baseline_probability,probability_delta,uplift_vs_baseline
palm,palm,oak,38971,3.814697265625e-05,0.236328125,-0.23628997802734375,0.00016141528925619835
palm,palm,maple,55480,2.0384788513183594e-05,0.0194091796875,-0.019388794898986816,0.0010502653301886792
palm,palm,pine,34697,4.887580871582031e-05,0.0361328125,-0.03608393669128418,0.0013526710304054054
palm,palm,willow,690,3.3229589462280273e-06,0.007598876953125,-0.007595553994178772,0.0004372960592369478
palm,palm,birch,15606,1.8924474716186523e-06,0.001922607421875,-0.0019207149744033813,0.000984312996031746
palm,palm,cedar,76396,4.26173210144043e-06,0.0194091796875,-0.01940491795539856,0.00021957301493710692
palm,palm,cherry,41980,1.1101365089416504e-06,0.0091552734375,-0.009154163300991058,0.00012125651041666666
palm,palm,sequoia,11506,4.0978193283081055e-07,0.01104736328125,-0.01104695349931717,3.709318888121547e-05
palm,palm,redwood,2579,2.3126602172851562e-05,0.04638671875,-0.04636359214782715,0.0004985608552631579
palm,palm,spruce,8314,2.4028122425079346e-07,0.00159454345703125,-0.0015943031758069992,0.00015068966806220096
palm,palm,fir,35092,1.7043203115463257e-07,0.01507568359375,-0.015075513161718845,1.1305094730516194e-05
palm,palm,elm,43305,2.4028122425079346e-07,0.00011539459228515625,-0.00011515431106090546,0.0020822572314049587
palm,palm,ash,24767,4.954636096954346e-07,0.001800537109375,-0.0018000416457653046,0.00027517545021186443
palm,palm,beech,387,1.2218952178955078e-06,0.0023193359375,-0.0023181140422821045,0.0005268297697368421
palm,palm,poplar,2477,6.966292858123779e-07,8.96453857421875e-05,-8.894875645637512e-05,0.00777094414893617
palm,palm,aspen,439,1.1473894119262695e-06,0.000965118408203125,-0.0009639710187911987,0.001188858695652174
palm,palm,cypress,272,3.147125244140625e-05,0.0194091796875,-0.019377708435058594,0.0016214622641509435
palm,palm,sycamore,274,1.0251998901367188e-05,0.001922607421875,-0.0019123554229736328,0.00533234126984127
palm,palm,magnolia,8622,1.233816146850586e-05,0.00020885467529296875,-0.0001965165138244629,0.059075342465753425
palm,palm,dogwood,5679,1.7601996660232544e-07,0.000293731689453125,-0.0002935556694865227,0.0005992542613636364
palm,palm,walnut,93729,6.616115570068359e-06,0.00109100341796875,-0.0010843873023986816,0.006064248251748252
palm,palm,hickory,305,4.5299530029296875e-06,0.00022220611572265625,-0.00021767616271972656,0.0203862660944206
palm,palm,eucalyptus,384,8.058547973632812e-05,0.052734375,-0.05265378952026367,0.0015281394675925927
palm,palm,baobab,13081,5.53131103515625e-05,0.004608154296875,-0.0045528411865234375,0.012003311258278146
palm,palm,palm,33552,0.73828125,0.003814697265625,0.734466552734375,193.536
palm,palm,olive,33213,0.0001506805419921875,0.008056640625,-0.007905960083007812,0.018702651515151516
palm,palm,apple,24149,3.5315752029418945e-06,0.005218505859375,-0.005214974284172058,0.0006767406798245614
palm,palm,pear,38790,2.1457672119140625e-06,3.0040740966796875e-05,-2.7894973754882812e-05,0.07142857142857142
palm,palm,plum,42272,1.9073486328125e-05,2.3365020751953125e-05,-4.291534423828125e-06,0.8163265306122449
palm,palm,chestnut,15489,3.5315752029418945e-06,0.00031280517578125,-0.0003092736005783081,0.011290015243902439
palm,palm,hemlock,17728,4.637986421585083e-07,0.00012302398681640625,-0.00012256018817424774,0.0037699854651162793
palm,palm,larch,326,7.987022399902344e-06,0.0002288818359375,-0.00022089481353759766,0.034895833333333334
olive,olive,oak,38971,0.00017547607421875,0.236328125,-0.23615264892578125,0.0007425103305785124
olive,olive,maple,55480,1.259148120880127e-06,0.0194091796875,-0.01940792053937912,6.487384532232704e-05
olive,olive,pine,34697,6.020069122314453e-06,0.0361328125,-0.036126792430877686,0.00016660948057432433
olive,olive,willow,690,1.430511474609375e-06,0.007598876953125,-0.007597446441650391,0.00018825301204819278
olive,olive,birch,15606,8.121132850646973e-07,0.001922607421875,-0.0019217953085899353,0.00042240203373015875
olive,olive,cedar,76396,3.6507844924926758e-06,0.0194091796875,-0.019405528903007507,0.00018809576454402517
olive,olive,cherry,41980,7.68899917602539e-06,0.0091552734375,-0.009147584438323975,0.00083984375
olive,olive,sequoia,11506,1.648440957069397e-07,0.01104736328125,-0.011047198437154293,1.492157825448895e-05
olive,olive,redwood,2579,1.1846423149108887e-06,0.04638671875,-0.04638553410768509,2.5538394325657896e-05
olive,olive,spruce,8314,5.587935447692871e-07,0.00159454345703125,-0.0015939846634864807,0.0003504410885167464
olive,olive,fir,35092,2.253800630569458e-07,0.01507568359375,-0.015075458213686943,1.4949906692813766e-05
olive,olive,elm,43305,2.812594175338745e-07,0.00011539459228515625,-0.00011511333286762238,0.002437370867768595
olive,olive,ash,24767,5.103647708892822e-07,0.001800537109375,-0.0018000267446041107,0.0002834514036016949
olive,olive,beech,387,1.8328428268432617e-06,0.0023193359375,-0.0023175030946731567,0.0007902446546052632
olive,olive,poplar,2477,4.209578037261963e-07,8.96453857421875e-05,-8.92244279384613e-05,0.004695811170212766
olive,olive,aspen,439,8.847564458847046e-08,0.000965118408203125,-0.0009650299325585365,9.167335721343873e-05
olive,olive,cypress,272,8.761882781982422e-06,0.0194091796875,-0.019400417804718018,0.0004514298349056604
olive,olive,sycamore,274,4.976987838745117e-06,0.001922607421875,-0.0019176304340362549,0.0025886656746031745
olive,olive,magnolia,8622,2.09808349609375e-05,0.00020885467529296875,-0.00018787384033203125,0.1004566210045662
olive,olive,dogwood,5679,2.7194619178771973e-07,0.000293731689453125,-0.0002934597432613373,0.0009258319805194805
olive,olive,walnut,93729,2.09808349609375e-05,0.00109100341796875,-0.0010700225830078125,0.019230769230769232
olive,olive,hickory,305,4.410743713378906e-06,0.00022220611572265625,-0.00021779537200927734,0.01984978540772532
olive,olive,eucalyptus,384,7.68899917602539e-06,0.052734375,-0.052726686000823975,0.00014580620659722222
olive,olive,baobab,13081,2.6673078536987305e-06,0.004608154296875,-0.004605486989021301,0.0005788234685430464
olive,olive,palm,33552,1.633167266845703e-05,0.003814697265625,-0.003798365592956543,0.00428125
olive,olive,olive,33213,0.86328125,0.008056640625,0.855224609375,107.15151515151516
olive,olive,apple,24149,2.86102294921875e-05,0.005218505859375,-0.0051898956298828125,0.005482456140350877
olive,olive,pear,38790,1.341104507446289e-06,3.0040740966796875e-05,-2.8699636459350586e-05,0.044642857142857144
olive,olive,plum,42272,9.894371032714844e-06,2.3365020751953125e-05,-1.3470649719238281e-05,0.42346938775510207
olive,olive,chestnut,15489,9.298324584960938e-06,0.00031280517578125,-0.00030350685119628906,0.02972560975609756
olive,olive,hemlock,17728,6.28642737865448e-08,0.00012302398681640625,-0.0001229611225426197,0.0005109920058139535
olive,olive,larch,326,2.09808349609375e-05,0.0002288818359375,-0.0002079010009765625,0.09166666666666666
apple,apple,oak,38971,0.00069427490234375,0.236328125,-0.23563385009765625,0.00293775826446281
apple,apple,maple,55480,7.82012939453125e-05,0.0194091796875,-0.019330978393554688,0.004029088050314465
apple,apple,pine,34697,4.1425228118896484e-06,0.0361328125,-0.03612866997718811,0.00011464711782094594
apple,apple,willow,690,2.5391578674316406e-05,0.007598876953125,-0.007573485374450684,0.0033414909638554216
apple,apple,birch,15606,3.695487976074219e-05,0.001922607421875,-0.0018856525421142578,0.01922123015873016
apple,apple,cedar,76396,3.874301910400391e-06,0.0194091796875,-0.0194053053855896,0.0001996118317610063
apple,apple,cherry,41980,1.537799835205078e-05,0.0091552734375,-0.00913989543914795,0.0016796875
apple,apple,sequoia,11506,3.0919909477233887e-07,0.01104736328125,-0.011047054082155228,2.7988497064917127e-05
apple,apple,redwood,2579,0.000240325927734375,0.04638671875,-0.046146392822265625,0.005180921052631579
apple,apple,spruce,8314,2.812594175338745e-07,0.00159454345703125,-0.0015942621976137161,0.0001763886812200957
apple,apple,fir,35092,6.966292858123779e-07,0.01507568359375,-0.015074986964464188,4.620880250506073e-05
apple,apple,elm,43305,1.9371509552001953e-07,0.00011539459228515625,-0.00011520087718963623,0.0016787190082644629
apple,apple,ash,24767,8.296966552734375e-05,0.001800537109375,-0.0017175674438476562,0.04608050847457627
apple,apple,beech,387,1.1265277862548828e-05,0.0023193359375,-0.002308070659637451,0.004857113486842105
apple,apple,poplar,2477,4.3585896492004395e-07,8.96453857421875e-05,-8.920952677726746e-05,0.004862034574468085
apple,apple,aspen,439,2.8461217880249023e-06,0.000965118408203125,-0.0009622722864151001,0.0029489871541501975
apple,apple,cypress,272,1.341104507446289e-06,0.0194091796875,-0.019407838582992554,6.909640330188679e-05
apple,apple,sycamore,274,2.086162567138672e-06,0.001922607421875,-0.0019205212593078613,0.0010850694444444445
apple,apple,magnolia,8622,6.020069122314453e-06,0.00020885467529296875,-0.0002028346061706543,0.028824200913242008
apple,apple,dogwood,5679,1.475214958190918e-06,0.000293731689453125,-0.0002922564744949341,0.005022321428571429
apple,apple,walnut,93729,5.364418029785156e-05,0.00109100341796875,-0.0010373592376708984,0.049169580419580416
apple,apple,hickory,305,3.874301910400391e-06,0.00022220611572265625,-0.00021833181381225586,0.017435622317596565
apple,apple,eucalyptus,384,9.298324584960938e-06,0.052734375,-0.05272507667541504,0.00017632378472222222
apple,apple,baobab,13081,1.1846423149108887e-06,0.004608154296875,-0.004606969654560089,0.00025707522764900663
apple,apple,palm,33552,8.761882781982422e-06,0.003814697265625,-0.0038059353828430176,0.002296875
apple,apple,olive,33213,4.458427429199219e-05,0.008056640625,-0.008012056350708008,0.005533854166666667
apple,apple,apple,24149,0.76171875,0.005218505859375,0.756500244140625,145.96491228070175
apple,apple,pear,38790,8.225440979003906e-06,3.0040740966796875e-05,-2.181529998779297e-05,0.27380952380952384
apple,apple,plum,42272,4.1425228118896484e-06,2.3365020751953125e-05,-1.9222497940063477e-05,0.17729591836734693
apple,apple,chestnut,15489,5.304813385009766e-06,0.00031280517578125,-0.00030750036239624023,0.016958841463414635
apple,apple,hemlock,17728,1.0058283805847168e-07,0.00012302398681640625,-0.00012292340397834778,0.0008175872093023256
apple,apple,larch,326,1.4424324035644531e-05,0.0002288818359375,-0.00021445751190185547,0.06302083333333333
pear,pear,oak,38971,0.0009918212890625,0.236328125,-0.2353363037109375,0.004196797520661157
pear,pear,maple,55480,2.3245811462402344e-05,0.0194091796875,-0.019385933876037598,0.0011976709905660377
pear,pear,pine,34697,2.9802322387695312e-05,0.0361328125,-0.036103010177612305,0.0008247994087837838
pear,pear,willow,690,3.3527612686157227e-06,0.007598876953125,-0.007595524191856384,0.0004412179969879518
pear,pear,birch,15606,5.5789947509765625e-05,0.001922607421875,-0.0018668174743652344,0.029017857142857144
pear,pear,cedar,76396,1.5974044799804688e-05,0.0194091796875,-0.019393205642700195,0.0008230149371069183
pear,pear,cherry,41980,8.630752563476562e-05,0.0091552734375,-0.009068965911865234,0.009427083333333334
pear,pear,sequoia,11506,6.752088665962219e-08,0.01104736328125,-0.01104729576036334,6.111945895200276e-06
pear,pear,redwood,2579,3.7997961044311523e-06,0.04638671875,-0.04638291895389557,8.191560444078947e-05
pear,pear,spruce,8314,1.6205012798309326e-07,0.00159454345703125,-0.001594381406903267,0.00010162791566985646
pear,pear,fir,35092,5.997717380523682e-07,0.01507568359375,-0.015075083822011948,3.978404921558705e-05
pear,pear,elm,43305,1.5795230865478516e-06,0.00011539459228515625,-0.0001138150691986084,0.01368801652892562
pear,pear,ash,24767,1.3232231140136719e-05,0.001800537109375,-0.0017873048782348633,0.007349046610169492
pear,pear,beech,387,8.046627044677734e-06,0.0023193359375,-0.0023112893104553223,0.0034693667763157896
pear,pear,poplar,2477,1.9073486328125e-06,8.96453857421875e-05,-8.7738037109375e-05,0.02127659574468085
pear,pear,aspen,439,7.487833499908447e-07,0.000965118408203125,-0.0009643696248531342,0.0007758460968379446
pear,pear,cypress,272,1.7955899238586426e-06,0.0194091796875,-0.01940738409757614,9.251240664308177e-05
pear,pear,sycamore,274,4.589557647705078e-06,0.001922607421875,-0.001918017864227295,0.002387152777777778
pear,pear,magnolia,8622,1.0311603546142578e-05,0.00020885467529296875,-0.00019854307174682617,0.04937214611872146
pear,pear,dogwood,5679,4.0531158447265625e-06,0.000293731689453125,-0.00028967857360839844,0.013798701298701298
pear,pear,walnut,93729,0.000598907470703125,0.00109100341796875,-0.000492095947265625,0.548951048951049
pear,pear,hickory,305,2.181529998779297e-05,0.00022220611572265625,-0.00020039081573486328,0.09817596566523605
pear,pear,eucalyptus,384,4.589557647705078e-06,0.052734375,-0.052729785442352295,8.703161168981481e-05
pear,pear,baobab,13081,3.7997961044311523e-06,0.004608154296875,-0.004604354500770569,0.0008245809188741722
pear,pear,palm,33552,6.258487701416016e-06,0.003814697265625,-0.003808438777923584,0.001640625
pear,pear,olive,33213,8.630752563476562e-05,0.008056640625,-0.007970333099365234,0.010712594696969696
pear,pear,apple,24149,0.00567626953125,0.005218505859375,0.000457763671875,1.087719298245614
pear,pear,pear,38790,0.84375,3.0040740966796875e-05,0.8437199592590332,28086.85714285714
pear,pear,plum,42272,0.000926971435546875,2.3365020751953125e-05,0.0009036064147949219,39.673469387755105
pear,pear,chestnut,15489,8.046627044677734e-06,0.00031280517578125,-0.00030475854873657227,0.025724085365853657
pear,pear,hemlock,17728,1.778826117515564e-07,0.00012302398681640625,-0.0001228461042046547,0.0014459181201550387
pear,pear,larch,326,0.00014209747314453125,0.0002288818359375,-8.678436279296875e-05,0.6208333333333333
plum,plum,oak,38971,0.0004444122314453125,0.236328125,-0.2358837127685547,0.0018804881198347108
plum,plum,maple,55480,3.0279159545898438e-05,0.0194091796875,-0.0193789005279541,0.0015600432389937108
plum,plum,pine,34697,9.238719940185547e-06,0.0361328125,-0.036123573780059814,0.000255687816722973
plum,plum,willow,690,2.4884939193725586e-06,0.007598876953125,-0.0075963884592056274,0.00032748180220883535
plum,plum,birch,15606,3.0279159545898438e-05,0.001922607421875,-0.0018923282623291016,0.015749007936507936
plum,plum,cedar,76396,1.8358230590820312e-05,0.0194091796875,-0.01939082145690918,0.0009458529874213837
plum,plum,cherry,41980,0.000286102294921875,0.0091552734375,-0.008869171142578125,0.03125
plum,plum,sequoia,11506,2.868473529815674e-07,0.01104736328125,-0.011047076433897018,2.596523221685083e-05
plum,plum,redwood,2579,4.982948303222656e-05,0.04638671875,-0.04633688926696777,0.00107421875
plum,plum,spruce,8314,3.9301812648773193e-07,0.00159454345703125,-0.0015941504389047623,0.000246476898923445
plum,plum,fir,35092,4.600733518600464e-07,0.01507568359375,-0.01507522352039814,3.0517578125e-05
plum,plum,elm,43305,1.430511474609375e-05,0.00011539459228515625,-0.0001010894775390625,0.12396694214876033
plum,plum,ash,24767,2.339482307434082e-06,0.001800537109375,-0.001798197627067566,0.0012993246822033898
plum,plum,beech,387,6.3478946685791016e-06,0.0023193359375,-0.002312988042831421,0.0027369449013157896
plum,plum,poplar,2477,1.9371509552001953e-06,8.96453857421875e-05,-8.77082347869873e-05,0.02160904255319149
plum,plum,aspen,439,8.866190910339355e-07,0.000965118408203125,-0.0009642317891120911,0.0009186635375494071
plum,plum,cypress,272,6.891787052154541e-07,0.0194091796875,-0.019408490508794785,3.5507873919025156e-05
plum,plum,sycamore,274,4.947185516357422e-06,0.001922607421875,-0.0019176602363586426,0.0025731646825396825
plum,plum,magnolia,8622,3.886222839355469e-05,0.00020885467529296875,-0.00016999244689941406,0.1860730593607306
plum,plum,dogwood,5679,9.834766387939453e-06,0.000293731689453125,-0.00028389692306518555,0.033482142857142856
plum,plum,walnut,93729,0.0003261566162109375,0.00109100341796875,-0.0007648468017578125,0.29895104895104896
plum,plum,hickory,305,4.082918167114258e-06,0.00022220611572265625,-0.000218123197555542,0.018374463519313305
plum,plum,eucalyptus,384,1.1861324310302734e-05,0.052734375,-0.0527225136756897,0.00022492585358796296
plum,plum,baobab,13081,1.55717134475708e-06,0.004608154296875,-0.004606597125530243,0.000337916494205298
plum,plum,palm,33552,6.3478946685791016e-06,0.003814697265625,-0.003808349370956421,0.0016640625
plum,plum,olive,33213,8.20159912109375e-05,0.008056640625,-0.007974624633789062,0.010179924242424242
plum,plum,apple,24149,0.0004177093505859375,0.005218505859375,-0.0048007965087890625,0.0800438596491228
plum,plum,pear,38790,0.00011968612670898438,3.0040740966796875e-05,8.96453857421875e-05,3.984126984126984
plum,plum,plum,42272,0.8046875,2.3365020751953125e-05,0.804664134979248,34439.836734693876
plum,plum,chestnut,15489,1.1146068572998047e-05,0.00031280517578125,-0.00030165910720825195,0.03563262195121951
plum,plum,hemlock,17728,7.115304470062256e-07,0.00012302398681640625,-0.00012231245636940002,0.005783672480620155
plum,plum,larch,326,2.2172927856445312e-05,0.0002288818359375,-0.0002067089080810547,0.096875
chestnut,chestnut,oak,38971,0.00048065185546875,0.236328125,-0.23584747314453125,0.0020338326446280993
chestnut,chestnut,maple,55480,2.8848648071289062e-05,0.0194091796875,-0.01938033103942871,0.0014863404088050316
chestnut,chestnut,pine,34697,3.904104232788086e-06,0.0361328125,-0.03612890839576721,0.00010804872255067567
chestnut,chestnut,willow,690,3.2335519790649414e-06,0.007598876953125,-0.007595643401145935,0.0004255302459839357
chestnut,chestnut,birch,15606,6.854534149169922e-06,0.001922607421875,-0.00191575288772583,0.0035652281746031745
chestnut,chestnut,cedar,76396,0.00018787384033203125,0.0194091796875,-0.01922130584716797,0.009679638364779874
chestnut,chestnut,cherry,41980,5.3882598876953125e-05,0.0091552734375,-0.009101390838623047,0.005885416666666666
chestnut,chestnut,sequoia,11506,3.0174851417541504e-07,0.01104736328125,-0.011047061532735825,2.731407544889503e-05
chestnut,chestnut,redwood,2579,1.6450881958007812e-05,0.04638671875,-0.04637026786804199,0.0003546463815789474
chestnut,chestnut,spruce,8314,4.6566128730773926e-07,0.00159454345703125,-0.0015940777957439423,0.000292034240430622
chestnut,chestnut,fir,35092,1.7136335372924805e-07,0.01507568359375,-0.01507551223039627,1.1366871204453442e-05
chestnut,chestnut,elm,43305,2.3469328880310059e-07,0.00011539459228515625,-0.00011515989899635315,0.0020338326446280993
chestnut,chestnut,ash,24767,6.914138793945312e-05,0.001800537109375,-0.0017313957214355469,0.03840042372881356
chestnut,chestnut,beech,387,0.0001659393310546875,0.0023193359375,-0.0021533966064453125,0.07154605263157894
chestnut,chestnut,poplar,2477,5.997717380523682e-07,8.96453857421875e-05,-8.904561400413513e-05,0.006690492021276596
chestnut,chestnut,aspen,439,3.4421682357788086e-06,0.000965118408203125,-0.0009616762399673462,0.0035665760869565215
chestnut,chestnut,cypress,272,8.821487426757812e-06,0.0194091796875,-0.019400358200073242,0.000454500786163522
chestnut,chestnut,sycamore,274,1.51805579662323e-07,0.001922607421875,-0.0019224556162953377,7.89581783234127e-05
chestnut,chestnut,magnolia,8622,4.708766937255859e-06,0.00020885467529296875,-0.0002041459083557129,0.02254566210045662
chestnut,chestnut,dogwood,5679,1.1175870895385742e-06,0.000293731689453125,-0.0002926141023635864,0.003804788961038961
chestnut,chestnut,walnut,93729,0.0003108978271484375,0.00109100341796875,-0.0007801055908203125,0.28496503496503495
chestnut,chestnut,hickory,305,1.5273690223693848e-06,0.00022220611572265625,-0.00022067874670028687,0.006873658798283262
chestnut,chestnut,eucalyptus,384,8.717179298400879e-07,0.052734375,-0.05273350328207016,1.6530354817708332e-05
chestnut,chestnut,baobab,13081,2.738088369369507e-07,0.004608154296875,-0.004607880488038063,5.941833091887417e-05
chestnut,chestnut,palm,33552,8.717179298400879e-07,0.003814697265625,-0.00381382554769516,0.000228515625
chestnut,chestnut,olive,33213,2.8848648071289062e-05,0.008056640625,-0.008027791976928711,0.0035807291666666665
chestnut,chestnut,apple,24149,7.748603820800781e-06,0.005218505859375,-0.005210757255554199,0.0014848318713450292
chestnut,chestnut,pear,38790,1.3783574104309082e-07,3.0040740966796875e-05,-2.9902905225753784e-05,0.004588293650793651
chestnut,chestnut,plum,42272,2.86102294921875e-06,2.3365020751953125e-05,-2.0503997802734375e-05,0.12244897959183673
chestnut,chestnut,chestnut,15489,0.81640625,0.00031280517578125,0.8160934448242188,2609.951219512195
chestnut,chestnut,hemlock,17728,1.3485550880432129e-06,0.00012302398681640625,-0.00012167543172836304,0.01096172480620155
chestnut,chestnut,larch,326,1.3649463653564453e-05,0.0002288818359375,-0.00021523237228393555,0.05963541666666667
hemlock,hemlock,oak,38971,0.0003509521484375,0.236328125,-0.2359771728515625,0.0014850206611570248
hemlock,hemlock,maple,55480,8.869171142578125e-05,0.0194091796875,-0.01932048797607422,0.004569575471698113
hemlock,hemlock,pine,34697,6.4849853515625e-05,0.0361328125,-0.036067962646484375,0.0017947635135135136
hemlock,hemlock,willow,690,0.0001068115234375,0.007598876953125,-0.0074920654296875,0.014056224899598393
hemlock,hemlock,birch,15606,0.0001068115234375,0.001922607421875,-0.0018157958984375,0.05555555555555555
hemlock,hemlock,cedar,76396,0.000698089599609375,0.0194091796875,-0.018711090087890625,0.03596698113207547
hemlock,hemlock,cherry,41980,1.080334186553955e-06,0.0091552734375,-0.009154193103313446,0.00011800130208333333
hemlock,hemlock,sequoia,11506,1.633167266845703e-05,0.01104736328125,-0.011031031608581543,0.001478332182320442
hemlock,hemlock,redwood,2579,2.872943878173828e-05,0.04638671875,-0.04635798931121826,0.0006193462171052631
hemlock,hemlock,spruce,8314,4.458427429199219e-05,0.00159454345703125,-0.0015499591827392578,0.027960526315789474
hemlock,hemlock,fir,35092,6.020069122314453e-06,0.01507568359375,-0.015069663524627686,0.00039932312753036435
hemlock,hemlock,elm,43305,1.633167266845703e-05,0.00011539459228515625,-9.906291961669922e-05,0.1415289256198347
hemlock,hemlock,ash,24767,0.00021266937255859375,0.001800537109375,-0.0015878677368164062,0.11811440677966102
hemlock,hemlock,beech,387,0.000396728515625,0.0023193359375,-0.001922607421875,0.17105263157894737
hemlock,hemlock,poplar,2477,8.761882781982422e-06,8.96453857421875e-05,-8.088350296020508e-05,0.09773936170212766
hemlock,hemlock,aspen,439,9.357929229736328e-06,0.000965118408203125,-0.0009557604789733887,0.009696146245059288
hemlock,hemlock,cypress,272,9.357929229736328e-06,0.0194091796875,-0.019399821758270264,0.00048213934748427673
hemlock,hemlock,sycamore,274,8.225440979003906e-06,0.001922607421875,-0.001914381980895996,0.00427827380952381
hemlock,hemlock,magnolia,8622,6.407499313354492e-06,0.00020885467529296875,-0.00020244717597961426,0.030679223744292237
hemlock,hemlock,dogwood,5679,6.020069122314453e-06,0.000293731689453125,-0.00028771162033081055,0.020495129870129872
hemlock,hemlock,walnut,93729,9.953975677490234e-06,0.00109100341796875,-0.0010810494422912598,0.009123688811188812
hemlock,hemlock,hickory,305,9.441375732421875e-05,0.00022220611572265625,-0.0001277923583984375,0.4248927038626609
hemlock,hemlock,eucalyptus,384,2.518296241760254e-06,0.052734375,-0.05273185670375824,4.775435836226852e-05
hemlock,hemlock,baobab,13081,4.805624485015869e-07,0.004608154296875,-0.004607673734426498,0.0001042852338576159
hemlock,hemlock,palm,33552,1.080334186553955e-06,0.003814697265625,-0.003813616931438446,0.000283203125
hemlock,hemlock,olive,33213,1.2755393981933594e-05,0.008056640625,-0.008043885231018066,0.001583214962121212
hemlock,hemlock,apple,24149,1.3485550880432129e-06,0.005218505859375,-0.005217157304286957,0.00025841785453216377
hemlock,hemlock,pear,38790,4.6566128730773926e-07,3.0040740966796875e-05,-2.9575079679489136e-05,0.015500992063492064
hemlock,hemlock,plum,42272,7.189810276031494e-07,2.3365020751953125e-05,-2.2646039724349976e-05,0.03077168367346939
hemlock,hemlock,chestnut,15489,8.761882781982422e-06,0.00031280517578125,-0.0003040432929992676,0.028010670731707318
hemlock,hemlock,hemlock,17728,0.71875,0.00012302398681640625,0.7186269760131836,5842.356589147287
hemlock,hemlock,larch,326,0.00018787384033203125,0.0002288818359375,-4.100799560546875e-05,0.8208333333333333
larch,larch,oak,38971,5.424022674560547e-06,0.236328125,-0.23632270097732544,2.2951236441115704e-05
larch,larch,maple,55480,6.556510925292969e-06,0.0194091796875,-0.019402623176574707,0.00033780463836477985
larch,larch,pine,34697,5.781650543212891e-06,0.0361328125,-0.03612703084945679,0.00016001108530405405
larch,larch,willow,690,4.798173904418945e-06,0.007598876953125,-0.007594078779220581,0.0006314319779116466
larch,larch,birch,15606,7.420778274536133e-06,0.001922607421875,-0.0019151866436004639,0.003859747023809524
larch,larch,cedar,76396,1.150369644165039e-05,0.0194091796875,-0.01939767599105835,0.0005926935927672956
larch,larch,cherry,41980,2.7008354663848877e-07,0.0091552734375,-0.009155003353953362,2.9500325520833334e-05
larch,larch,sequoia,11506,1.4603137969970703e-06,0.01104736328125,-0.011045902967453003,0.00013218663674033148
larch,larch,redwood,2579,2.726912498474121e-06,0.04638671875,-0.046383991837501526,5.878649259868421e-05
larch,larch,spruce,8314,1.895427703857422e-05,0.00159454345703125,-0.0015755891799926758,0.011886961722488038
larch,larch,fir,35092,7.338821887969971e-07,0.01507568359375,-0.015074949711561203,4.8679861462550606e-05
larch,larch,elm,43305,3.771856427192688e-08,0.00011539459228515625,-0.00011535687372088432,0.00032686596074380165
larch,larch,ash,24767,5.364418029785156e-07,0.001800537109375,-0.0018000006675720215,0.0002979343220338983
larch,larch,beech,387,2.562999725341797e-06,0.0023193359375,-0.002316772937774658,0.0011050575657894736
larch,larch,poplar,2477,5.066394805908203e-07,8.96453857421875e-05,-8.913874626159668e-05,0.005651595744680851
larch,larch,aspen,439,6.109476089477539e-07,0.000965118408203125,-0.0009645074605941772,0.0006330286561264822
larch,larch,cypress,272,3.293156623840332e-06,0.0194091796875,-0.01940588653087616,0.00016967005699685534
larch,larch,sycamore,274,5.0961971282958984e-06,0.001922607421875,-0.001917511224746704,0.002650669642857143
larch,larch,magnolia,8622,4.231929779052734e-06,0.00020885467529296875,-0.00020462274551391602,0.02026255707762557
larch,larch,dogwood,5679,1.2386590242385864e-07,0.000293731689453125,-0.00029360782355070114,0.0004216974431818182
larch,larch,walnut,93729,5.066394805908203e-07,0.00109100341796875,-0.0010904967784881592,0.0004643793706293706
larch,larch,hickory,305,1.3709068298339844e-06,0.00022220611572265625,-0.00022083520889282227,0.006169527896995708
larch,larch,eucalyptus,384,3.7401914596557617e-06,0.052734375,-0.052730634808540344,7.092511212384259e-05
larch,larch,baobab,13081,1.2386590242385864e-07,0.004608154296875,-0.004608030430972576,2.6879721129966886e-05
larch,larch,palm,33552,4.4517219066619873e-07,0.003814697265625,-0.003814252093434334,0.00011669921875
larch,larch,olive,33213,1.3224780559539795e-07,0.008056640625,-0.008056508377194405,1.641475793087121e-05
larch,larch,apple,24149,1.7415732145309448e-07,0.005218505859375,-0.005218331702053547,3.337302403143275e-05
larch,larch,pear,38790,4.563480615615845e-08,3.0040740966796875e-05,-2.9995106160640717e-05,0.0015190972222222222
larch,larch,plum,42272,9.080395102500916e-08,2.3365020751953125e-05,-2.3274216800928116e-05,0.0038863201530612247
larch,larch,chestnut,15489,6.891787052154541e-07,0.00031280517578125,-0.00031211599707603455,0.0022032202743902437
larch,larch,hemlock,17728,3.9301812648773193e-07,0.00012302398681640625,-0.00012263096868991852,0.0031946463178294574
larch,larch,larch,326,0.53515625,0.0002288818359375,0.5349273681640625,2338.133333333333
